trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
177,0,177,0,757.9084823000012,,757.8659370000241,5,757.9084823000012,757.9084823000012,0.020247699925675988,759.0986904000165,[-0.445],[-0.013333333333333334],[1],[0],[0],[1.2128746000817046],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
178,0,178,0,759.1586233000271,,759.1011776999803,10,759.1586233000271,759.1586233000271,0.03635890001896769,760.0627466000151,[0.045],[0.24166666666666667],[1],[0],[0],[0.9256614999612793],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
179,0,179,0,760.0922425000463,,760.065057800035,5,760.0922425000463,760.0922425000463,0.014696099911816418,760.8293581999606,[0.035],[0.385],[1],[0],[0],[0.7498858999460936],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
180,0,180,0,760.8594421000453,,760.8316714999964,5,760.8594421000453,760.8594421000453,0.0170652000233531,761.6306243999861,[0.17],[0.07],[1],[0],[0],[0.7821674000006169],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
181,0,181,0,761.659967500018,,761.633083499968,5,761.659967500018,761.659967500018,0.015935600036755204,764.2994293000083,[0.36833333333333335],[0.465],[1],[0],[0],[2.650842500035651],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
182,0,182,0,764.3280773999868,,764.3017297999468,5,764.3280773999868,764.3280773999868,0.015427200007252395,768.1658888000529,[0.13],[-0.03],[1],[0],[0],[3.8490411000093445],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
183,0,183,0,768.212320700055,,768.1684351000004,5,768.212320700055,768.212320700055,0.014865400036796927,770.1507940000156,[-0.25833333333333336],[0.245],[1],[0],[0],[1.967663999996148],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
184,0,184,0,770.1799680000404,,770.1531605999917,5,770.1799680000404,770.1799680000404,0.01604269992094487,771.3514062999748,[0.38],[0.43833333333333335],[1],[0],[0],[1.182494799955748],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
185,0,185,0,771.4135586000048,,771.3537311999826,10,771.4135586000048,771.4135586000048,0.030715900007635355,772.6521733000409,[0.3283333333333333],[0.265],[1],[0],[0],[1.2679788999957964],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
186,0,186,0,772.6978106000461,,772.6546366000548,5,772.6978106000461,772.6978106000461,0.017860300024040043,773.7843027999625,[-0.51],[0.4033333333333333],[1],[0],[0],[1.1121797000523657],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
187,0,187,0,773.8478384000482,,773.7872547999723,10,773.8478384000482,773.8478384000482,0.0313315000385046,776.3689129999839,[0.03833333333333333],[0.1],[1],[0],[0],[2.551188600016758],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
188,0,188,0,776.4154617999448,,776.3712601000443,5,776.4154617999448,776.4154617999448,0.014503999962471426,777.6200635000132,[0.17166666666666666],[0.39166666666666666],[1],[0],[0],[1.2343580999877304],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
189,0,189,0,777.6826089000097,,777.6228952000383,10,777.6826089000097,777.6826089000097,0.03363999992143363,780.1553722999524,[-0.3283333333333333],[-0.46],[1],[0],[0],[2.4990779999643564],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
190,0,190,0,780.2002452999586,,780.158045200049,5,780.2002452999586,780.2002452999586,0.01777629996649921,781.0553663000464,[-0.46],[-0.16833333333333333],[1],[0],[0],[0.8797953999601305],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
191,0,191,0,781.1175725000212,,781.0576710000169,10,781.1175725000212,781.1175725000212,0.029506899998523295,782.8057867999887,[0.445],[0.345],[1],[0],[0],[1.7188460999168456],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
192,0,192,0,782.851491700043,,782.8081458000233,5,782.851491700043,782.851491700043,0.01475659990683198,784.0391606000485,[0.14833333333333334],[0.205],[1],[0],[0],[1.2165365000255406],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
193,0,193,0,784.0852492999984,,784.041514600045,5,784.0852492999984,784.0852492999984,0.016181300044991076,785.0065042000497,[-0.16],[0.2733333333333333],[1],[0],[0],[0.949104500003159],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
194,0,194,0,785.0523264999501,,785.0089573999867,5,785.0523264999501,785.0523264999501,0.014464100007899106,786.5076982999453,[-0.31833333333333336],[-0.28],[1],[0],[0],[1.4844613999594003],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
195,0,195,0,786.5695249999408,,786.5113967000507,10,786.5695249999408,786.5695249999408,0.02760560007300228,788.1073277000105,[0.465],[-0.07],[1],[0],[0],[1.5688274999847636],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
196,0,196,0,788.1698496999452,,788.1096686000237,10,788.1698496999452,788.1698496999452,0.030884600011631846,796.9781940999674,[-0.015],[-0.015],[1],[0],[0],[8.837863799999468],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
197,0,197,0,797.0074537999462,,796.9806512000505,5,797.0074537999462,797.0074537999462,0.01475819991901517,798.3461320999777,[0.185],[0.3283333333333333],[1],[0],[0],[1.350931099965237],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
198,0,198,0,798.3743427000009,,798.3484360999428,5,798.3743427000009,798.3743427000009,0.014995799981988966,799.9298810999608,[0.205],[-0.425],[1],[0],[0],[1.566601499915123],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
199,0,199,0,799.9913908999879,,799.9338701999513,10,799.9913908999879,799.9913908999879,0.03371820005122572,801.6800174999516,[0.10333333333333333],[-0.4166666666666667],[0],[0],[1],[1.7130491000134498],3,001,2024-10-10_15h56.36.079,Visual Search Experiment,2024.1.5,None,2024-10-10 15h56.50.359916 +0530,
