trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
176,0,176,0,468.5708746999735,,468.5289252999937,10,468.5708746999735,468.5708746999735,0.026649300009012222,470.46110660000704,[0.2866666666666667],[-0.17333333333333334],[1],[0],[0],[1.9055937000084668],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
177,0,177,0,470.489040400018,,470.46337709994987,5,470.489040400018,470.489040400018,0.013310500071384013,472.61197009996977,[-0.023333333333333334],[-0.46166666666666667],[1],[0],[0],[2.135486699989997],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
178,0,178,0,472.6558110000333,,472.61418999999296,10,472.6558110000333,472.6558110000333,0.024538900004699826,475.1285281999735,[-0.395],[0.335],[1],[0],[0],[2.4899008000502363],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
179,0,179,0,475.1566697000526,,475.13113820005674,5,475.1566697000526,475.1566697000526,0.013922299956902862,477.8958096000133,[0.24833333333333332],[0.20833333333333334],[1],[0],[0],[2.750870499992743],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
180,0,180,0,477.9416803000495,,477.8980284000281,10,477.9416803000495,477.9416803000495,0.02612560009583831,479.32810140005313,[-0.08166666666666667],[0.27666666666666667],[1],[0],[0],[1.4041915000416338],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
181,0,181,0,479.358198300004,,479.33059030002914,5,479.358198300004,479.358198300004,0.013240800006315112,481.06575830001384,[0.35333333333333333],[-0.2966666666666667],[1],[0],[0],[1.721801899955608],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
182,0,182,0,481.0923711999785,,481.0697466999991,5,481.0923711999785,481.0923711999785,0.014222900033928454,484.2471273000119,[-0.395],[-0.48],[1],[0],[0],[3.1635246999794617],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
183,0,183,0,484.277169900015,,484.24935769999865,5,484.277169900015,484.277169900015,0.013621399994008243,485.83490350004286,[-0.3566666666666667],[-0.275],[1],[0],[0],[1.5719323999946937],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
184,0,184,0,485.86091839999426,,485.83712439995725,5,485.86091839999426,485.86091839999426,0.013597600045613945,487.6001714000013,[-0.058333333333333334],[0.3233333333333333],[1],[0],[0],[1.7495336999418214],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
185,0,185,0,487.62815320002846,,487.60260370001197,5,487.62815320002846,487.62815320002846,0.016095200087875128,488.9012925999705,[-0.20833333333333334],[0.1],[1],[0],[0],[1.2827877000672743],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
186,0,186,0,488.92889310000464,,488.90449230000377,5,488.92889310000464,488.92889310000464,0.013540100073441863,490.9196150000207,[-0.305],[-0.485],[1],[0],[0],[2.001489100046456],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
187,0,187,0,490.94713220000267,,490.9218571999809,5,490.94713220000267,490.94713220000267,0.013978400034829974,492.3870857000584,[0.23],[0.14],[1],[0],[0],[1.451461200020276],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
188,0,188,0,492.43040840001777,,492.3894224000396,10,492.43040840001777,492.43040840001777,0.02520199993159622,493.6178470000159,[-0.115],[0.19666666666666666],[1],[0],[0],[1.2033235999988392],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
189,0,189,0,493.6639851999935,,493.6205464999657,10,493.6639851999935,493.6639851999935,0.025502000004053116,495.60126969998237,[0.12166666666666667],[0.05333333333333334],[1],[0],[0],[1.9554922000970691],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
190,0,190,0,495.63139610004146,,495.604038999998,5,495.63139610004146,495.63139610004146,0.013334300019778311,497.3374810999958,[0.295],[-0.415],[1],[0],[0],[1.7202544999308884],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
191,0,191,0,497.3818471999839,,497.3397138,10,497.3818471999839,497.3818471999839,0.027285399963147938,499.90332389995456,[0.19],[-0.35],[1],[0],[0],[2.536566899972968],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
192,0,192,0,499.93310539994854,,499.90558779996354,5,499.93310539994854,499.93310539994854,0.013447800069116056,501.55467650003266,[0.05333333333333334],[0.38666666666666666],[1],[0],[0],[1.6357930999947712],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
193,0,193,0,501.60028889996465,,501.5569905999582,10,501.60028889996465,501.60028889996465,0.024854699964635074,503.3396344999783,[-0.3616666666666667],[-0.18333333333333332],[1],[0],[0],[1.7579642999917269],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
194,0,194,0,503.3843031999422,,503.3426767999772,10,503.3843031999422,503.3843031999422,0.0256525999866426,505.07265560003,[0.4483333333333333],[0.06166666666666667],[1],[0],[0],[1.7044315999373794],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
195,0,195,0,505.1181757999584,,505.0751868999796,5,505.1181757999584,505.1181757999584,0.015994400018826127,506.5596310000401,[-0.22833333333333333],[0.2833333333333333],[1],[0],[0],[1.4684858999680728],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
196,0,196,0,506.5854645000072,,506.56182489998173,5,506.5854645000072,506.5854645000072,0.015569200040772557,508.5917790000094,[0.4116666666666667],[-0.1],[1],[0],[0],[2.0145507999695837],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
197,0,197,0,508.6370233000489,,508.594018499949,10,508.6370233000489,508.6370233000489,0.025384800042957067,510.64070820005145,[-0.30666666666666664],[0.14166666666666666],[1],[0],[0],[2.0215231000911444],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
198,0,198,0,510.6712064000312,,510.6429497000063,5,510.6712064000312,510.6712064000312,0.013850999996066093,512.2928634999553,[-0.18166666666666667],[0.37666666666666665],[1],[0],[0],[1.6360968999797478],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
199,0,199,0,512.3379305000417,,512.2952317999443,10,512.3379305000417,512.3379305000417,0.026098100002855062,514.7795008999528,[0.42833333333333334],[-0.4166666666666667],[1],[0],[0],[2.458327899919823],4,001,2024-10-10_16h13.23.497,Visual Search Experiment,2024.1.5,None,2024-10-10 16h13.35.638617 +0530,
